# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
5.941839335040094738e+02,1.682980544598067851e+01,1.190231208838683358e-01
5.951311130346610980e+02,1.680302000849615851e+01,1.222432155199196097e-01
5.960782925653127222e+02,1.677631969613168295e+01,1.268775106331932745e-01
5.970254720959642327e+02,1.674970410373483531e+01,1.318781843993476199e-01
5.979726516266157432e+02,1.672317282872021593e+01,1.317995425082191807e-01
5.989198311572672537e+02,1.669672547104914884e+01,1.320904407772257039e-01
5.998670106879188779e+02,1.667036163320957343e+01,1.285791810917411571e-01
6.008141902185705021e+02,1.664408092019613505e+01,1.329543735604893362e-01
6.017613697492220126e+02,1.661788293949044970e+01,1.370138240198335577e-01
6.027085492798735231e+02,1.659176730104155695e+01,1.433199257977030017e-01
6.036557288105251473e+02,1.656573361724657900e+01,1.448713154685371263e-01
6.046029083411766578e+02,1.653978150293152893e+01,1.399347798632349094e-01
6.055500878718282820e+02,1.651391057533231788e+01,1.404609896482572617e-01
6.064972674024797925e+02,1.648812045407595406e+01,1.316133301738851014e-01
6.074444469331314167e+02,1.646241076116186619e+01,1.406324099398001959e-01
6.083916264637829272e+02,1.643678112094347199e+01,1.423774833840039111e-01
6.093388059944345514e+02,1.641123116010985683e+01,1.430027178914556885e-01
6.102859855250860619e+02,1.638576050766767267e+01,1.446213662257377908e-01
6.112331650557375724e+02,1.636036879492315066e+01,1.384847713958595183e-01
6.121803445863890829e+02,1.633505565546433402e+01,1.477747826075211379e-01
6.131275241170407071e+02,1.630982072514344949e+01,1.473860767194749288e-01
6.140747036476923313e+02,1.628466364205943862e+01,1.423395542259162094e-01
6.150218831783438418e+02,1.625958404654067024e+01,1.463212176703986844e-01
6.159690627089954660e+02,1.623458158112778094e+01,1.354095873125052141e-01
6.169162422396468628e+02,1.620965589055670719e+01,1.413930635517017809e-01
6.178634217702984870e+02,1.618480662174184204e+01,1.451959680820793241e-01
6.188106013009501112e+02,1.616003342375939056e+01,1.392259281756053346e-01
6.197577808316016217e+02,1.613533594783082492e+01,1.343259566711546837e-01
6.207049603622530185e+02,1.611071384730652767e+01,1.486882578602138905e-01
6.216521398929047564e+02,1.608616677764955938e+01,1.465709733276810423e-01
6.225993194235562669e+02,1.606169439641961461e+01,1.408196180277793419e-01
6.235464989542080048e+02,1.603729636325707375e+01,1.380276553999361111e-01
6.244936784848592879e+02,1.601297233986724322e+01,1.376404748520905219e-01
6.254408580155109121e+02,1.598872199000468974e+01,1.540662143858418376e-01
6.263880375461625363e+02,1.596454497945777895e+01,1.364991597584649663e-01
6.273352170768140468e+02,1.594044097603331345e+01,1.357148344896399461e-01
6.282823966074656710e+02,1.591640964954129878e+01,1.352784848021529041e-01
6.292295761381171815e+02,1.589245067177989590e+01,1.405238790984007780e-01
6.301767556687686920e+02,1.586856371652045716e+01,1.273223088402116732e-01
6.311239351994203162e+02,1.584474845949272215e+01,1.400780574099516063e-01
6.320711147300718267e+02,1.582100457837016450e+01,1.509313179933508275e-01
6.330182942607234509e+02,1.579733175275541868e+01,1.428343327911718030e-01
6.339654737913749614e+02,1.577372966416589861e+01,1.398239888387541874e-01
6.349126533220264719e+02,1.575019799601949266e+01,1.372532697454141304e-01
6.358598328526780961e+02,1.572673643362041496e+01,1.314796919761567762e-01
6.368070123833297203e+02,1.570334466414518815e+01,1.341827905216733674e-01
6.377541919139812308e+02,1.568002237662873100e+01,1.379063779113338106e-01
6.387013714446327413e+02,1.565676926195057028e+01,1.346513803068099258e-01
6.396485509752842518e+02,1.563358501282119839e+01,1.292238243477594750e-01
6.405957305059358760e+02,1.561046932376852325e+01,1.274363228671806236e-01
6.415429100365875001e+02,1.558742189112446930e+01,1.391398213585275656e-01
6.424900895672390106e+02,1.556444241301166720e+01,1.413650605665787430e-01
6.434372690978905212e+02,1.554153058933027332e+01,1.375028186370297056e-01
6.443844486285420317e+02,1.551868612174490814e+01,1.237653297380246487e-01
6.453316281591936558e+02,1.549590871367170841e+01,1.409300797206222700e-01
6.462788076898452800e+02,1.547319807026549654e+01,1.330997879860467414e-01
6.472259872204967905e+02,1.545055389840705296e+01,1.445820866628820256e-01
6.481731667511483010e+02,1.542797590669050045e+01,1.476624649953287016e-01
6.491203462817998115e+02,1.540546380541081284e+01,1.405398764462510441e-01
6.500675258124514357e+02,1.538301730655141597e+01,1.435508527426771208e-01
6.510147053431030599e+02,1.536063612377191845e+01,1.493069621902158861e-01
6.519618848737545704e+02,1.533831997239592049e+01,1.459454741000139333e-01
6.529090644044060809e+02,1.531606856939895245e+01,1.490125020243927845e-01
6.538562439350577051e+02,1.529388163339649864e+01,1.435275955425712180e-01
6.548034234657092156e+02,1.527175888463216147e+01,1.446947102329569079e-01
6.557506029963608398e+02,1.524970004496586995e+01,1.543608637050835619e-01
6.566977825270123503e+02,1.522770483786225348e+01,1.412594574742641329e-01
6.576449620576638608e+02,1.520577298837906532e+01,1.387842621357519846e-01
6.585921415883154850e+02,1.518390422315573041e+01,1.440651662810201739e-01
6.595393211189669955e+02,1.516209827040200153e+01,1.583993641589056811e-01
6.604865006496186197e+02,1.514035485988667951e+01,1.441190349047294372e-01
6.614336801802701302e+02,1.511867372292646827e+01,1.463397349205679543e-01
6.623808597109216407e+02,1.509705459237489400e+01,1.463525159895015804e-01
6.633280392415732649e+02,1.507549720261133608e+01,1.428957235145208726e-01
6.642752187722248891e+02,1.505400128953015582e+01,1.502644384660553334e-01
6.652223983028763996e+02,1.503256659052990862e+01,1.434558083335588374e-01
6.661695778335279101e+02,1.501119284450264146e+01,1.469101410382576967e-01
6.671167573641794206e+02,1.498987979182329866e+01,1.374530710701423741e-01
6.680639368948310448e+02,1.496862717433920587e+01,1.534960304650460627e-01
6.690111164254826690e+02,1.494743473535965173e+01,1.572006594310323413e-01
6.699582959561341795e+02,1.492630221964555659e+01,1.340971739322933676e-01
6.709054754867856900e+02,1.490522937339920695e+01,1.456583306318972870e-01
6.718526550174372005e+02,1.488421594425411776e+01,1.634901325463115340e-01
6.727998345480888247e+02,1.486326168126493918e+01,1.490635931599737785e-01
6.737470140787404489e+02,1.484236633489748591e+01,1.410507899223968353e-01
6.746941936093919594e+02,1.482152965701881975e+01,1.538082119947578874e-01
6.756413731400434699e+02,1.480075140088742280e+01,1.607123589385938967e-01
6.765885526706949804e+02,1.478003132114347018e+01,1.639101424042480604e-01
6.775357322013466046e+02,1.475936917379916302e+01,1.541639885783341046e-01
6.784829117319982288e+02,1.473876471622916107e+01,1.633076062629841840e-01
6.794300912626497393e+02,1.471821770716108091e+01,1.661072593986387402e-01
6.803772707933012498e+02,1.469772790666606710e+01,1.710747092273215142e-01
6.813244503239528740e+02,1.467729507614947337e+01,1.546908700245854529e-01
6.822716298546043845e+02,1.465691897834159008e+01,1.691232240156212985e-01
6.832188093852560087e+02,1.463659937728845861e+01,1.734278492286603635e-01
6.841659889159075192e+02,1.461633603834277118e+01,1.829036622915912735e-01
6.851131684465590297e+02,1.459612872815483087e+01,1.840377761223951913e-01
6.860603479772106539e+02,1.457597721466359530e+01,1.776186313441369402e-01
6.870075275078621644e+02,1.455588126708780372e+01,1.713081395150193587e-01
6.879547070385137886e+02,1.453584065591714847e+01,1.773106641363849101e-01
6.889018865691652991e+02,1.451585515290355666e+01,1.886130831372913597e-01
6.898490660998168096e+02,1.449592453105251089e+01,1.749915365608681883e-01
6.907962456304684338e+02,1.447604856461445877e+01,1.737656127498258540e-01
6.917434251611200580e+02,1.445622702907629709e+01,1.781635803729067768e-01
6.926906046917715685e+02,1.443645970115290922e+01,1.818224651901622357e-01
6.936377842224230790e+02,1.441674635877878075e+01,1.741070097718946108e-01
6.945849637530745895e+02,1.439708678109969320e+01,1.784913122341378611e-01
6.955321432837262137e+02,1.437748074846446222e+01,1.772078976208845136e-01
6.964793228143778379e+02,1.435792804241677345e+01,1.747996778556143715e-01
6.974265023450293484e+02,1.433842844568705743e+01,1.782651450305124397e-01
6.983736818756808589e+02,1.431898174218444275e+01,1.752313317952189642e-01
6.993208614063323694e+02,1.429958771698877484e+01,1.805567093769180620e-01
7.002680409369839936e+02,1.428024615634270233e+01,1.725590349514896094e-01
7.012152204676356178e+02,1.426095684764382199e+01,1.816039680051347305e-01
7.021623999982871283e+02,1.424171957943688582e+01,1.890427040066622322e-01
7.031095795289386388e+02,1.422253414140607575e+01,1.828773207487761621e-01
7.040567590595901493e+02,1.420340032436733857e+01,1.985876612193067658e-01
7.050039385902417735e+02,1.418431792026078497e+01,1.871216457546387157e-01
7.059511181208933976e+02,1.416528672214314710e+01,1.988063348139693376e-01
7.068982976515449081e+02,1.414630652418030365e+01,1.957062597040035434e-01
7.078454771821964187e+02,1.412737712163984405e+01,1.970081466368346079e-01
7.087926567128480428e+02,1.410849831088371786e+01,1.952529819233324582e-01
7.097398362434995533e+02,1.408966988936093934e+01,2.048431086372916043e-01
7.106870157741511775e+02,1.407089165560032384e+01,2.092302003139663025e-01
7.116341953048026880e+02,1.405216340920332385e+01,1.999755576738836971e-01
7.125813748354541985e+02,1.403348495083687908e+01,1.956513374841856168e-01
7.135285543661058227e+02,1.401485608222635904e+01,2.044694103440986288e-01
7.144757338967574469e+02,1.399627660614854641e+01,1.896491992958880268e-01
7.154229134274089574e+02,1.397774632642467019e+01,1.868217541229984235e-01
7.163700929580604679e+02,1.395926504791350276e+01,1.999474539426960573e-01
7.173172724887119784e+02,1.394083257650451202e+01,1.995948657092065093e-01
7.182644520193636026e+02,1.392244871911106507e+01,2.051366965363844164e-01
