# time delay / ns, fit / counts
5.761543100000000095e+01,1.126494287999253885e+02
5.771291899999999941e+01,1.124795575872436899e+02
5.781040699999999788e+01,1.123099534882026092e+02
5.790789499999999634e+01,1.121406159816301340e+02
5.800538300000000902e+01,1.119715445491085433e+02
5.810287100000000748e+01,1.118027386749359806e+02
5.820035900000000595e+01,1.116341978460881847e+02
5.829784700000000441e+01,1.114659215521815128e+02
5.839533500000000288e+01,1.112979092854361767e+02
5.849282300000000134e+01,1.111301605406401336e+02
5.859031099999999981e+01,1.109626748151138145e+02
5.868779899999999827e+01,1.107954516086752648e+02
5.878528699999999674e+01,1.106284904236059532e+02
5.888277499999999520e+01,1.104617907646171346e+02
5.898026300000000788e+01,1.102953521388169094e+02
5.907775100000000634e+01,1.101291740556776375e+02
5.917523900000000481e+01,1.099632560270041068e+02
5.927272700000000327e+01,1.097975975669020983e+02
5.937021500000000174e+01,1.096321981917476762e+02
5.946770300000000020e+01,1.094670574201567064e+02
5.956519099999999867e+01,1.093021747729552686e+02
5.966267899999999713e+01,1.091375497731502122e+02
5.976016699999999560e+01,1.089731819459005351e+02
5.985765500000000827e+01,1.088090708184889621e+02
5.995514300000000674e+01,1.086452159202942767e+02
6.005263100000000520e+01,1.084816167827638793e+02
6.015012000000000114e+01,1.083182712651671267e+02
6.024760799999999961e+01,1.081551822540599659e+02
6.034509599999999807e+01,1.079923476101003672e+02
6.044258399999999654e+01,1.078297668727463474e+02
6.054007200000000921e+01,1.076674395833948239e+02
6.063756000000000768e+01,1.075053652853570156e+02
6.073504800000000614e+01,1.073435435238340858e+02
6.083253600000000461e+01,1.071819738458933671e+02
6.093002400000000307e+01,1.070206558004449562e+02
6.102751200000000154e+01,1.068595889382187778e+02
6.112500000000000000e+01,1.066987728117417760e+02
6.122248799999999846e+01,1.065382069753158447e+02
6.131997599999999693e+01,1.063778909849959149e+02
6.141746399999999539e+01,1.062178243985683963e+02
6.151495200000000807e+01,1.060580067755301030e+02
6.161244000000000653e+01,1.058984376770675340e+02
6.170992800000000500e+01,1.057391166660363382e+02
6.180741600000000346e+01,1.055800433069413202e+02
6.190490400000000193e+01,1.054212171659166444e+02
6.200239200000000039e+01,1.052626378107064795e+02
6.209987999999999886e+01,1.051043048106458997e+02
6.219736799999999732e+01,1.049462177366421116e+02
6.229485599999999579e+01,1.047883761611560658e+02
6.239234400000000846e+01,1.046307796581842524e+02
6.248983200000000693e+01,1.044734278032410231e+02
6.258732000000000539e+01,1.043163201733407988e+02
6.268480900000000133e+01,1.041594547391723466e+02
6.278229699999999980e+01,1.040028342988111802e+02
6.287978499999999826e+01,1.038464568233627432e+02
6.297727299999999673e+01,1.036903218956731223e+02
6.307476099999999519e+01,1.035344291000051413e+02
6.317224900000000787e+01,1.033787780220227859e+02
6.326973700000000633e+01,1.032233682487755857e+02
6.336722500000000480e+01,1.030681993686832385e+02
6.346471300000000326e+01,1.029132709715205465e+02
6.356220100000000173e+01,1.027585826484026370e+02
6.365968900000000019e+01,1.026041339917704960e+02
6.375717699999999866e+01,1.024499245953765154e+02
6.385466499999999712e+01,1.022959540542704673e+02
6.395215299999999559e+01,1.021422219647856622e+02
6.404964100000000826e+01,1.019887279245253637e+02
6.414712900000000673e+01,1.018354715323493878e+02
6.424461700000000519e+01,1.016824523883608578e+02
6.434210500000000366e+01,1.015296700938933583e+02
6.443959300000000212e+01,1.013771242514981878e+02
6.453708100000000059e+01,1.012248144649317396e+02
6.463456899999999905e+01,1.010727403391432802e+02
6.473205699999999752e+01,1.009209014802628559e+02
6.482954499999999598e+01,1.007692974955892709e+02
6.492703300000000866e+01,1.006179279935784194e+02
6.502452100000000712e+01,1.004667925838318183e+02
6.512200900000000559e+01,1.003158908770852378e+02
6.521949800000000153e+01,1.001652209408856606e+02
6.531698599999999999e+01,1.000147854792148365e+02
6.541447399999999845e+01,9.986458255944202733e+01
6.551196199999999692e+01,9.971461179673015351e+01
6.560944999999999538e+01,9.956487280732250156e+01
6.570693800000000806e+01,9.941536520853225056e+01
6.580442600000000652e+01,9.926608861873262413e+01
6.590191400000000499e+01,9.911704265734667274e+01
6.599940200000000345e+01,9.896822694483772409e+01
6.609689000000000192e+01,9.881964110269963442e+01
6.619437800000000038e+01,9.867128475344736671e+01
6.629186599999999885e+01,9.852315752060769682e+01
6.638935399999999731e+01,9.837525902871004746e+01
6.648684199999999578e+01,9.822758890327746428e+01
6.658433000000000845e+01,9.808014677081770571e+01
6.668181800000000692e+01,9.793293225881470221e+01
6.677930600000000538e+01,9.778594499571974552e+01
6.687679400000000385e+01,9.763918461094313272e+01
6.697428200000000231e+01,9.749265073484596655e+01
6.707177000000000078e+01,9.734634299873178520e+01
6.716925799999999924e+01,9.720026103483866109e+01
6.726674599999999771e+01,9.705440447633122858e+01
6.736423399999999617e+01,9.690877295729293905e+01
6.746172200000000885e+01,9.676336611271824495e+01
6.755921000000000731e+01,9.661818357850532379e+01
6.765669800000000578e+01,9.647322499144841856e+01
6.775418700000000172e+01,9.632848850573181210e+01
6.785167500000000018e+01,9.618397672920569619e+01
6.794916299999999865e+01,9.603968781551900236e+01
6.804665099999999711e+01,9.589562140497865528e+01
6.814413899999999558e+01,9.575177713875228847e+01
6.824162700000000825e+01,9.560815465886155096e+01
6.833911500000000672e+01,9.546475360817547084e+01
6.843660300000000518e+01,9.532157363040384723e+01
6.853409100000000365e+01,9.517861437009088377e+01
6.863157900000000211e+01,9.503587547260879376e+01
6.872906700000000058e+01,9.489335658415163266e+01
6.882655499999999904e+01,9.475105735172905952e+01
6.892404299999999751e+01,9.460897742316041104e+01
6.902153099999999597e+01,9.446711644706860511e+01
6.911901900000000865e+01,9.432547407287445651e+01
6.921650700000000711e+01,9.418404995079075093e+01
6.931399500000000558e+01,9.404284373181664591e+01
6.941148300000000404e+01,9.390185506773202917e+01
6.950897100000000250e+01,9.376108361109207578e+01
6.960645900000000097e+01,9.362052901522174864e+01
6.970394699999999943e+01,9.348019093421052617e+01
6.980143499999999790e+01,9.334006902290711594e+01
6.989892299999999636e+01,9.320016293691418241e+01
6.999641100000000904e+01,9.306047233258345841e+01
7.009389900000000750e+01,9.292099686701057237e+01
7.019138700000000597e+01,9.278173619803007455e+01
7.028887600000000191e+01,9.264268855901882205e+01
7.038636400000000037e+01,9.250385646185296196e+01
7.048385199999999884e+01,9.236523813916515735e+01
7.058133999999999730e+01,9.222683325169791146e+01
7.067882799999999577e+01,9.208864146090898828e+01
7.077631600000000844e+01,9.195066242896697872e+01
7.087380400000000691e+01,9.181289581874686689e+01
7.097129200000000537e+01,9.167534129382552521e+01
7.106878000000000384e+01,9.153799851847755065e+01
7.116626800000000230e+01,9.140086715767087355e+01
7.126375600000000077e+01,9.126394687706260811e+01
7.136124399999999923e+01,9.112723734299500222e+01
7.145873199999999770e+01,9.099073822249120269e+01
7.155621999999999616e+01,9.085444918325138985e+01
7.165370800000000884e+01,9.071836989364872750e+01
7.175119600000000730e+01,9.058250002272549750e+01
7.184868400000000577e+01,9.044683924018927712e+01
7.194617200000000423e+01,9.031138721640911626e+01
7.204366000000000270e+01,9.017614362241181425e+01
7.214114800000000116e+01,9.004110812987828183e+01
7.223863599999999963e+01,8.990628041113986058e+01
7.233612399999999809e+01,8.977166013917477017e+01
7.243361199999999656e+01,8.963724698760458409e+01
7.253109999999999502e+01,8.950304063069077642e+01
7.262858800000000770e+01,8.936904074333121173e+01
7.272607600000000616e+01,8.923524700105697605e+01
7.282356500000000210e+01,8.910165771078214902e+01
7.292105300000000057e+01,8.896827528989352629e+01
7.301854099999999903e+01,8.883509804444533131e+01
7.311602899999999750e+01,8.870212565246808367e+01
7.321351699999999596e+01,8.856935779260918196e+01
7.331100500000000864e+01,8.843679414412981998e+01
7.340849300000000710e+01,8.830443438690198832e+01
7.350598100000000557e+01,8.817227820140526262e+01
7.360346900000000403e+01,8.804032526872406095e+01
7.370095700000000249e+01,8.790857527054456000e+01
7.379844500000000096e+01,8.777702788915182452e+01
7.389593299999999942e+01,8.764568280742696516e+01
7.399342099999999789e+01,8.751453970884436728e+01
7.409090899999999635e+01,8.738359827746876363e+01
7.418839700000000903e+01,8.725285819795263365e+01
7.428588500000000749e+01,8.712231915553350348e+01
7.438337300000000596e+01,8.699198083603110376e+01
7.448086100000000442e+01,8.686184292584486855e+01
7.457834900000000289e+01,8.673190511195141994e+01
7.467583700000000135e+01,8.660216708190171175e+01
7.477332499999999982e+01,8.647262852381884102e+01
7.487081299999999828e+01,8.634328912639520581e+01
7.496830099999999675e+01,8.621414857889038785e+01
7.506578899999999521e+01,8.608520657112838137e+01
7.516327700000000789e+01,8.595646279349541885e+01
7.526076500000000635e+01,8.582791693693752677e+01
7.535825400000000229e+01,8.569956737741632935e+01
7.545574200000000076e+01,8.557141644009629999e+01
7.555322999999999922e+01,8.544346250002156751e+01
7.565071799999999769e+01,8.531570525035417063e+01
7.574820599999999615e+01,8.518814438480438866e+01
7.584569400000000883e+01,8.506077959762872354e+01
7.594318200000000729e+01,8.493361058362769711e+01
7.604067000000000576e+01,8.480663703814354903e+01
7.613815800000000422e+01,8.467985865705830406e+01
7.623564600000000269e+01,8.455327513679158358e+01
7.633313400000000115e+01,8.442688617429857345e+01
7.643062199999999962e+01,8.430069146706789240e+01
7.652810999999999808e+01,8.417469071311968776e+01
7.662559799999999655e+01,8.404888361100361749e+01
7.672308600000000922e+01,8.392326985979678966e+01
7.682057400000000769e+01,8.379784915910195764e+01
7.691806200000000615e+01,8.367262120904541689e+01
7.701555000000000462e+01,8.354758571027531389e+01
7.711303800000000308e+01,8.342274236395954290e+01
7.721052600000000155e+01,8.329809087178404070e+01
7.730801400000000001e+01,8.317363093595093915e+01
7.740550199999999847e+01,8.304936225917666093e+01
7.750298999999999694e+01,8.292528454469020005e+01
7.760047799999999540e+01,8.280139749623137391e+01
7.769796600000000808e+01,8.267770081804893323e+01
7.779545400000000654e+01,8.255419421489898468e+01
7.789294300000000248e+01,8.243087612807194375e+01
7.799043100000000095e+01,8.230774879321801052e+01
7.808791899999999941e+01,8.218481065068849034e+01
7.818540699999999788e+01,8.206206140725163323e+01
7.828289499999999634e+01,8.193950077017463229e+01
7.838038300000000902e+01,8.181712844722191846e+01
7.847787100000000748e+01,8.169494414665366833e+01
7.857535900000000595e+01,8.157294757722404199e+01
7.867284700000000441e+01,8.145113844817974780e+01
7.877033500000000288e+01,8.132951646925852174e+01
7.886782300000000134e+01,8.120808135068740796e+01
7.896531099999999981e+01,8.108683280318139452e+01
7.906279899999999827e+01,8.096577053794187862e+01
7.916028699999999674e+01,8.084489426665517442e+01
7.925777499999999520e+01,8.072420370149094992e+01
7.935526300000000788e+01,8.060369855510089110e+01
7.945275100000000634e+01,8.048337854061725238e+01
7.955023900000000481e+01,8.036324337165129350e+01
7.964772700000000327e+01,8.024329276229198626e+01
7.974521500000000174e+01,8.012352642710459349e+01
7.984270300000000020e+01,8.000394408112926214e+01
7.994019099999999867e+01,7.988454543987958800e+01
8.003767899999999713e+01,7.976533021934142198e+01
8.013516699999999560e+01,7.964629813597133534e+01
8.023265500000000827e+01,7.952744890669541178e+01
8.033014300000000674e+01,7.940878224890789738e+01
8.042763200000000268e+01,7.929029666602991711e+01
8.052512000000000114e+01,7.917199430713344555e+01
8.062260799999999961e+01,7.905387367470100912e+01
8.072009599999999807e+01,7.893593448798647216e+01
8.081758399999999654e+01,7.881817646670543809e+01
8.091507200000000921e+01,7.870059933103388516e+01
8.101256000000000768e+01,7.858320280160722859e+01
8.111004800000000614e+01,7.846598659951867205e+01
8.120753600000000461e+01,7.834895044631839767e+01
8.130502400000000307e+01,7.823209406401207389e+01
8.140251200000000154e+01,7.811541717505981808e+01
8.150000000000000000e+01,7.799891950237490335e+01
8.159748799999999846e+01,7.788260076932270692e+01
8.169497599999999693e+01,7.776646069971948805e+01
8.179246399999999539e+01,7.765049901783120845e+01
8.188995200000000807e+01,7.753471544837238127e+01
8.198744000000000653e+01,7.741910971650504791e+01
8.208492800000000500e+01,7.730368154783755585e+01
8.218241600000000346e+01,7.718843066842340761e+01
8.227990400000000193e+01,7.707335680476028017e+01
8.237739200000000039e+01,7.695845968378885971e+01
8.247487999999999886e+01,7.684373903289174734e+01
8.257236799999999732e+01,7.672919457989233649e+01
8.266985599999999579e+01,7.661482605305391758e+01
8.276734400000000846e+01,7.650063318107838484e+01
8.286483200000000693e+01,7.638661569310538368e+01
8.296232100000000287e+01,7.627277215185056036e+01
8.305980900000000133e+01,7.615910462283902405e+01
8.315729699999999980e+01,7.604561166786170645e+01
8.325478499999999826e+01,7.593229301779852847e+01
8.335227299999999673e+01,7.581914840396193256e+01
8.344976099999999519e+01,7.570617755809591642e+01
8.354724900000000787e+01,7.559338021237493876e+01
8.364473700000000633e+01,7.548075609940310926e+01
8.374222500000000480e+01,7.536830495221298065e+01
8.383971300000000326e+01,7.525602650426471030e+01
8.393720100000000173e+01,7.514392048944513647e+01
8.403468900000000019e+01,7.503198664206661306e+01
8.413217699999999866e+01,7.492022469686635588e+01
8.422966499999999712e+01,7.480863438900516371e+01
8.432715299999999559e+01,7.469721545406677876e+01
8.442464100000000826e+01,7.458596762805672142e+01
8.452212900000000673e+01,7.447489064740149445e+01
8.461961700000000519e+01,7.436398424894767345e+01
8.471710500000000366e+01,7.425324816996084110e+01
8.481459300000000212e+01,7.414268214812483393e+01
8.491208100000000059e+01,7.403228592154081866e+01
8.500956899999999905e+01,7.392205922872629742e+01
8.510705699999999752e+01,7.381200180861434035e+01
8.520454499999999598e+01,7.370211340055257665e+01
8.530203300000000866e+01,7.359239374430242719e+01
8.539952100000000712e+01,7.348284258003816660e+01
8.549701000000000306e+01,7.337345852719374761e+01
8.559449800000000153e+01,7.326424357079295646e+01
8.569198599999999999e+01,7.315519632936681660e+01
8.578947399999999845e+01,7.304631654473244851e+01
8.588696199999999692e+01,7.293760395911557737e+01
8.598444999999999538e+01,7.282905831514963779e+01
8.608193800000000806e+01,7.272067935587502063e+01
8.617942600000000652e+01,7.261246682473810665e+01
8.627691400000000499e+01,7.250442046559061282e+01
8.637440200000000345e+01,7.239654002268864019e+01
8.647189000000000192e+01,7.228882524069183546e+01
8.656937800000000038e+01,7.218127586466273726e+01
8.666686599999999885e+01,7.207389164006580984e+01
8.676435399999999731e+01,7.196667231276670407e+01
8.686184199999999578e+01,7.185961762903147587e+01
8.695933000000000845e+01,7.175272733552570514e+01
8.705681800000000692e+01,7.164600117931389889e+01
8.715430600000000538e+01,7.153943890785842541e+01
8.725179400000000385e+01,7.143304026901900272e+01
8.734928200000000231e+01,7.132680501105171800e+01
8.744677000000000078e+01,7.122073288260838808e+01
8.754425799999999924e+01,7.111482363273573526e+01
8.764174599999999771e+01,7.100907701087459145e+01
8.773923399999999617e+01,7.090349276685920188e+01
8.783672200000000885e+01,7.079807065091645768e+01
8.793421000000000731e+01,7.069281041366511431e+01
8.803169900000000325e+01,7.058771072887606124e+01
8.812918700000000172e+01,7.048277350408163500e+01
8.822667500000000018e+01,7.037799741217602900e+01
8.832416299999999865e+01,7.027338220533810897e+01
8.842165099999999711e+01,7.016892763613479644e+01
8.851913899999999558e+01,7.006463345752048610e+01
8.861662700000000825e+01,6.996049942283623579e+01
8.871411500000000672e+01,6.985652528580921228e+01
8.881160300000000518e+01,6.975271080055166806e+01
8.890909100000000365e+01,6.964905572156054347e+01
8.900657900000000211e+01,6.954555980371650037e+01
8.910406700000000058e+01,6.944222280228339628e+01
8.920155499999999904e+01,6.933904447290746020e+01
8.929904299999999751e+01,6.923602457161662471e+01
8.939653099999999597e+01,6.913316285481984380e+01
8.949401900000000865e+01,6.903045907930638236e+01
8.959150700000000711e+01,6.892791300224507722e+01
8.968899500000000558e+01,6.882552438118374027e+01
8.978648300000000404e+01,6.872329297404837689e+01
8.988397100000000250e+01,6.862121853914251801e+01
8.998145900000000097e+01,6.851930083514660907e+01
9.007894699999999943e+01,6.841753962111722842e+01
9.017643499999999790e+01,6.831593465648649044e+01
9.027392299999999636e+01,6.821448570106130660e+01
9.037141100000000904e+01,6.811319251502274597e+01
9.046889900000000750e+01,6.801205485892540992e+01
9.056638799999998923e+01,6.791107145864825156e+01
9.066387600000001612e+01,6.781024414717686000e+01
9.076136400000001458e+01,6.770957164954219820e+01
9.085885200000001305e+01,6.760905372778616140e+01
9.095634000000001151e+01,6.750869014432075232e+01
9.105382800000000998e+01,6.740848066192758381e+01
9.115131600000000844e+01,6.730842504375709723e+01
9.124880400000000691e+01,6.720852305332799403e+01
9.134629200000000537e+01,6.710877445452651102e+01
9.144378000000000384e+01,6.700917901160583767e+01
9.154126800000000230e+01,6.690973648918549088e+01
9.163875600000000077e+01,6.681044665225060442e+01
9.173624399999999923e+01,6.671130926615134626e+01
9.183373199999999770e+01,6.661232409660226494e+01
9.193121999999999616e+01,6.651349090968166422e+01
9.202870799999999463e+01,6.641480947183097783e+01
9.212619599999999309e+01,6.631627954985410156e+01
9.222368399999999156e+01,6.621790091091685326e+01
9.232117199999999002e+01,6.611967332254626228e+01
9.241865999999998849e+01,6.602159655262998683e+01
9.251614800000001537e+01,6.592367036941566028e+01
9.261363600000001384e+01,6.582589454151039376e+01
9.271112400000001230e+01,6.572826883788002306e+01
9.280861200000001077e+01,6.563079302784849745e+01
9.290610000000000923e+01,6.553346688109738238e+01
9.300358800000000770e+01,6.543629016766516315e+01
9.310107700000000364e+01,6.533926166343468367e+01
9.319856500000000210e+01,6.524238312970739173e+01
9.329605300000000057e+01,6.514565334154769971e+01
9.339354099999999903e+01,6.504907207041583206e+01
9.349102899999999750e+01,6.495263908812590614e+01
9.358851699999999596e+01,6.485635416684540644e+01
9.368600499999999442e+01,6.476021707909451663e+01
9.378349299999999289e+01,6.466422759774559381e+01
9.388098099999999135e+01,6.456838549602254318e+01
9.397846899999998982e+01,6.447269054750022121e+01
9.407595699999998828e+01,6.437714252610383880e+01
9.417344500000001517e+01,6.428174120610839282e+01
9.427093300000001364e+01,6.418648636213816872e+01
9.436842100000001210e+01,6.409137776916597318e+01
9.446590900000001056e+01,6.399641520251268645e+01
9.456339700000000903e+01,6.390159843784662996e+01
9.466088500000000749e+01,6.380692725118301212e+01
9.475837300000000596e+01,6.371240141888337405e+01
9.485586100000000442e+01,6.361802071765495725e+01
9.495334900000000289e+01,6.352378492455017067e+01
9.505083700000000135e+01,6.342969381696600806e+01
9.514832499999999982e+01,6.333574717264349374e+01
9.524581299999999828e+01,6.324194476966707157e+01
9.534330099999999675e+01,6.314828638646411463e+01
9.544078899999999521e+01,6.305477180180427865e+01
9.553827699999999368e+01,6.296140079479896201e+01
9.563576599999998962e+01,6.286817218933660456e+01
9.573325399999998808e+01,6.277508767780596344e+01
9.583074200000001497e+01,6.268214608330675475e+01
9.592823000000001343e+01,6.258934718631188332e+01
9.602571800000001190e+01,6.249669076763311892e+01
9.612320600000001036e+01,6.240417660842067704e+01
9.622069400000000883e+01,6.231180449016261491e+01
9.631818200000000729e+01,6.221957419468431283e+01
9.641567000000000576e+01,6.212748550414787729e+01
9.651315800000000422e+01,6.203553820105164363e+01
9.661064600000000269e+01,6.194373206822958622e+01
9.670813400000000115e+01,6.185206688885081405e+01
9.680562199999999962e+01,6.176054244641898094e+01
9.690310999999999808e+01,6.166915852477178106e+01
9.700059799999999655e+01,6.157791490808035917e+01
9.709808599999999501e+01,6.148681138084884878e+01
9.719557399999999348e+01,6.139584772791374689e+01
9.729306199999999194e+01,6.130502373444344499e+01
9.739054999999999040e+01,6.121433918593763934e+01
9.748803799999998887e+01,6.112379386822683358e+01
9.758552600000001576e+01,6.103338756747177740e+01
9.768301400000001422e+01,6.094312007016299759e+01
9.778050200000001269e+01,6.085299116312014434e+01
9.787799000000001115e+01,6.076300063349158620e+01
9.797547800000000962e+01,6.067314826875379197e+01
9.807296600000000808e+01,6.058343385671086878e+01
9.817045500000000402e+01,6.049385626735156052e+01
9.826794300000000248e+01,6.040441712682814313e+01
9.836543100000000095e+01,6.031511530437011004e+01
9.846291899999999941e+01,6.022595058908677146e+01
9.856040699999999788e+01,6.013692277041241141e+01
9.865789499999999634e+01,6.004803163810575484e+01
9.875538299999999481e+01,5.995927698224951996e+01
9.885287099999999327e+01,5.987065859324983563e+01
9.895035899999999174e+01,5.978217626183575106e+01
9.904784699999999020e+01,5.969382977905871712e+01
9.914533499999998867e+01,5.960561893629206764e+01
9.924282300000001555e+01,5.951754352523047942e+01
9.934031100000001402e+01,5.942960333788957428e+01
9.943779900000001248e+01,5.934179816660525120e+01
9.953528700000001095e+01,5.925412780403325996e+01
9.963277500000000941e+01,5.916659204314868248e+01
9.973026300000000788e+01,5.907919067724543538e+01
9.982775100000000634e+01,5.899192349993573714e+01
9.992523900000000481e+01,5.890479030514963199e+01
1.000227270000000033e+02,5.881779088713444992e+01
1.001202150000000017e+02,5.873092504045431639e+01
1.002177030000000002e+02,5.864419255998971181e+01
1.003151909999999987e+02,5.855759324093683915e+01
1.004126789999999971e+02,5.847112687880725446e+01
1.005101669999999956e+02,5.838479326942728420e+01
1.006076549999999941e+02,5.829859220893756344e+01
1.007051439999999900e+02,5.821252261160589825e+01
1.008026319999999885e+02,5.812658603992771589e+01
1.009001200000000154e+02,5.804078140744043424e+01
1.009976080000000138e+02,5.795510851153694887e+01
1.010950960000000123e+02,5.786956714992194151e+01
1.011925840000000107e+02,5.778415712061144660e+01
1.012900720000000092e+02,5.769887822193233262e+01
1.013875600000000077e+02,5.761373025252182600e+01
1.014850480000000061e+02,5.752871301132699955e+01
1.015825360000000046e+02,5.744382629760433190e+01
1.016800240000000031e+02,5.735906991091913909e+01
1.017775120000000015e+02,5.727444365114516955e+01
1.018750000000000000e+02,5.718994731846408541e+01
1.019724879999999985e+02,5.710558071336495800e+01
1.020699759999999969e+02,5.702134363664382022e+01
1.021674639999999954e+02,5.693723588940317626e+01
1.022649519999999939e+02,5.685325727305148291e+01
1.023624399999999923e+02,5.676940758930272324e+01
1.024599279999999908e+02,5.668568664017590208e+01
1.025574159999999893e+02,5.660209422799454870e+01
1.026549040000000161e+02,5.651863015538624779e+01
1.027523920000000146e+02,5.643529422528222739e+01
1.028498800000000131e+02,5.635208624091679752e+01
1.029473680000000115e+02,5.626900600582688128e+01
1.030448560000000100e+02,5.618605332385157425e+01
1.031423440000000085e+02,5.610322799913168978e+01
1.032398330000000044e+02,5.602052898847005480e+01
1.033373210000000029e+02,5.593795779318913475e+01
1.034348090000000013e+02,5.585551336938941347e+01
1.035322969999999998e+02,5.577319552241372946e+01
1.036297849999999983e+02,5.569100405790425157e+01
1.037272729999999967e+02,5.560893878180202421e+01
1.038247609999999952e+02,5.552699950034649845e+01
1.039222489999999937e+02,5.544518602007501329e+01
1.040197369999999921e+02,5.536349814782244749e+01
1.041172249999999906e+02,5.528193569072062985e+01
1.042147129999999891e+02,5.520049845619795548e+01
1.043122010000000159e+02,5.511918625197885291e+01
1.044096890000000144e+02,5.503799888608345015e+01
1.045071770000000129e+02,5.495693616682696359e+01
1.046046650000000113e+02,5.487599790281932854e+01
1.047021530000000098e+02,5.479518390296468766e+01
1.047996410000000083e+02,5.471449397646098589e+01
1.048971290000000067e+02,5.463392793279947313e+01
1.049946170000000052e+02,5.455348558176426366e+01
1.050921050000000037e+02,5.447316673343189564e+01
1.051895930000000021e+02,5.439297119817081949e+01
1.052870810000000006e+02,5.431289878664099291e+01
1.053845689999999991e+02,5.423294930979344031e+01
1.054820569999999975e+02,5.415312257886973413e+01
1.055795449999999960e+02,5.407341840540159694e+01
1.056770329999999944e+02,5.399383660121044670e+01
1.057745219999999904e+02,5.391437616396213173e+01
1.058720099999999888e+02,5.383503853619606616e+01
1.059694980000000157e+02,5.375582271490288377e+01
1.060669860000000142e+02,5.367672851305826498e+01
1.061644740000000127e+02,5.359775574392527631e+01
1.062619620000000111e+02,5.351890422105400091e+01
1.063594500000000096e+02,5.344017375828106964e+01
1.064569380000000081e+02,5.336156416972920624e+01
1.065544260000000065e+02,5.328307526980678688e+01
1.066519140000000050e+02,5.320470687320742798e+01
1.067494020000000035e+02,5.312645879490949596e+01
1.068468900000000019e+02,5.304833085017566674e+01
1.069443780000000004e+02,5.297032285455256329e+01
1.070418659999999988e+02,5.289243462387018013e+01
1.071393539999999973e+02,5.281466597424156362e+01
1.072368419999999958e+02,5.273701672206234292e+01
1.073343299999999942e+02,5.265948668401022559e+01
1.074318179999999927e+02,5.258207567704467067e+01
1.075293059999999912e+02,5.250478351840634872e+01
1.076267939999999896e+02,5.242761002561675099e+01
1.077242819999999881e+02,5.235055501647778442e+01
1.078217700000000150e+02,5.227361830907126716e+01
1.079192580000000135e+02,5.219679972175859461e+01
1.080167460000000119e+02,5.212009907318017099e+01
1.081142340000000104e+02,5.204351618225511800e+01
1.082117220000000088e+02,5.196705086818070640e+01
1.083092110000000048e+02,5.189070216788159229e+01
1.084066990000000033e+02,5.181447146741259502e+01
1.085041870000000017e+02,5.173835780304935383e+01
1.086016750000000002e+02,5.166236099509774249e+01
1.086991629999999986e+02,5.158648086413974454e+01
1.087966509999999971e+02,5.151071723103295597e+01
1.088941389999999956e+02,5.143506991691020147e+01
1.089916269999999940e+02,5.135953874317909396e+01
1.090891149999999925e+02,5.128412353152162240e+01
1.091866029999999910e+02,5.120882410389371842e+01
1.092840909999999894e+02,5.113364028252482996e+01
1.093815790000000163e+02,5.105857188991747364e+01
1.094790670000000148e+02,5.098361874884692924e+01
1.095765550000000133e+02,5.090878068236063569e+01
1.096740430000000117e+02,5.083405751377789983e+01
1.097715310000000102e+02,5.075944906668944867e+01
1.098690190000000086e+02,5.068495516495698183e+01
1.099665070000000071e+02,5.061057563271278070e+01
1.100639950000000056e+02,5.053631029435930344e+01
1.101614830000000040e+02,5.046215897456870891e+01
1.102589710000000025e+02,5.038812149828249431e+01
1.103564590000000010e+02,5.031419769071109727e+01
1.104539469999999994e+02,5.024038737733337712e+01
1.105514349999999979e+02,5.016669038389631652e+01
1.106489229999999964e+02,5.009310653641455247e+01
1.107464109999999948e+02,5.001963566116996418e+01
1.108438999999999908e+02,4.994627683280607044e+01
1.109413879999999892e+02,4.987303138310279849e+01
1.110388760000000161e+02,4.979989838607991715e+01
1.111363640000000146e+02,4.972687766908423157e+01
1.112338520000000130e+02,4.965396905972765751e+01
1.113313400000000115e+02,4.958117238588694420e+01
1.114288280000000100e+02,4.950848747570317698e+01
1.115263160000000084e+02,4.943591415758145047e+01
1.116238040000000069e+02,4.936345226019038535e+01
1.117212920000000054e+02,4.929110161246175892e+01
1.118187800000000038e+02,4.921886204359010719e+01
1.119162680000000023e+02,4.914673338303230565e+01
1.120137560000000008e+02,4.907471546050715006e+01
1.121112439999999992e+02,4.900280810599499404e+01
1.122087319999999977e+02,4.893101114973728016e+01
1.123062199999999962e+02,4.885932442223622729e+01
1.124037079999999946e+02,4.878774775425435450e+01
1.125011959999999931e+02,4.871628097681409031e+01
1.125986839999999916e+02,4.864492392119738895e+01
1.126961719999999900e+02,4.857367641894536092e+01
1.127936599999999885e+02,4.850253830185779691e+01
1.128911480000000154e+02,4.843150940199279830e+01
1.129886360000000138e+02,4.836058955166650009e+01
1.130861240000000123e+02,4.828977858345244556e+01
1.131836120000000108e+02,4.821907633018135897e+01
1.132811000000000092e+02,4.814848262494067654e+01
1.133785890000000052e+02,4.807799657861411902e+01
1.134760770000000036e+02,4.800761947083075398e+01
1.135735650000000021e+02,4.793735041187492385e+01
1.136710530000000006e+02,4.786718923585704744e+01
1.137685409999999990e+02,4.779713577714235129e+01
1.138660289999999975e+02,4.772718987035040783e+01
1.139635169999999960e+02,4.765735135035477299e+01
1.140610049999999944e+02,4.758762005228258118e+01
1.141584929999999929e+02,4.751799581151418295e+01
1.142559809999999914e+02,4.744847846368273281e+01
