# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
4.672618763967008135e+02,2.140127518451793520e+01,-3.549539262474158408e-01
4.682090559273523240e+02,2.135798074258437040e+01,-3.867479829436696326e-01
4.691562354580038914e+02,2.131486111494971425e+01,-3.963980374647919636e-01
4.701034149886555156e+02,2.127191524494949348e+01,-4.340366561525483280e-01
4.710505945193070829e+02,2.122914208441812534e+01,-4.549179278358645995e-01
4.719977740499585934e+02,2.118654059360362751e+01,-4.685251116716984132e-01
4.729449535806101608e+02,2.114410974108336561e+01,-4.893489578414700336e-01
4.738921331112617281e+02,2.110184850368084142e+01,-5.103501367838938485e-01
4.748393126419132386e+02,2.105975586638341213e+01,-5.299089024507770418e-01
4.757864921725648628e+02,2.101783082226105037e+01,-5.578327811641077272e-01
4.767336717032163733e+02,2.097607237238605293e+01,-5.755883829391561513e-01
4.776808512338680544e+02,2.093447952575368021e+01,-5.905916691159602827e-01
4.786280307645195080e+02,2.089305129920379756e+01,-6.075818257910318154e-01
4.795752102951710754e+02,2.085178671734336575e+01,-6.236577218576149217e-01
4.805223898258225859e+02,2.081068481246992619e+01,-6.466831515803823649e-01
4.814695693564742101e+02,2.076974462449592806e+01,-6.737147121311650722e-01
4.824167488871257774e+02,2.072896520087399708e+01,-6.945955755097954487e-01
4.833639284177772879e+02,2.068834559652303895e+01,-7.270651739854023798e-01
4.843111079484289121e+02,2.064788487375522763e+01,-7.333542985664076586e-01
4.852582874790804226e+02,2.060758210220387454e+01,-7.583670887098417079e-01
4.862054670097319899e+02,2.056743635875208653e+01,-7.766807988759655279e-01
4.871526465403835005e+02,2.052744672746231203e+01,-8.097039686783654711e-01
4.880998260710350678e+02,2.048761229950666163e+01,-8.413461195288161054e-01
4.890470056016866920e+02,2.044793217309806721e+01,-8.631101754573200502e-01
4.899941851323382025e+02,2.040840545342224388e+01,-8.789571100022369743e-01
4.909413646629897130e+02,2.036903125257040159e+01,-8.970783267673784200e-01
4.918885441936413372e+02,2.032980868947277031e+01,-9.059233781048477985e-01
4.928357237242928477e+02,2.029073688983289259e+01,-9.396429639828023372e-01
4.937829032549444719e+02,2.025181498606263375e+01,-9.621300185389877191e-01
4.947300827855959824e+02,2.021304211721800215e+01,-9.892538589994720466e-01
4.956772623162476066e+02,2.017441742893562306e+01,-9.984323170238753598e-01
4.966244418468991171e+02,2.013594007337002978e+01,-9.957429455248888450e-01
4.975716213775506844e+02,2.009760920913159055e+01,-1.005950157887569807e+00
4.985188009082021949e+02,2.005942400122520297e+01,-1.008095266315718108e+00
4.994659804388537623e+02,2.002138362098964208e+01,-1.009349466066200129e+00
5.004131599695053296e+02,1.998348724603763316e+01,-1.029095900939338337e+00
5.013603395001569538e+02,1.994573406019657824e+01,-1.026926252566563003e+00
5.023075190308084643e+02,1.990812325344996836e+01,-1.029538044404344710e+00
5.032546985614600317e+02,1.987065402187943874e+01,-1.005569123971639112e+00
5.042018780921114853e+02,1.983332556760750975e+01,-1.002883140585000055e+00
5.051490576227631095e+02,1.979613709874092820e+01,-9.804411217386116428e-01
5.060962371534147337e+02,1.975908782931469432e+01,-9.860035740983852381e-01
5.070434166840662442e+02,1.972217697923667501e+01,-9.578063050841231219e-01
5.079905962147178116e+02,1.968540377423284582e+01,-9.724213008789277524e-01
5.089377757453693789e+02,1.964876744579317247e+01,-9.430547716878336928e-01
5.098849552760209463e+02,1.961226723111805370e+01,-9.225301334052423696e-01
5.108321348066724568e+02,1.957590237306539294e+01,-8.936554114017565276e-01
5.117793143373240810e+02,1.953967212009823129e+01,-8.780895633027235858e-01
5.127264938679755915e+02,1.950357572623299518e+01,-8.530961167483309682e-01
5.136736733986272156e+02,1.946761245098827686e+01,-8.320969622467411231e-01
5.146208529292787262e+02,1.943178155933420825e+01,-8.248338502984626786e-01
5.155680324599302367e+02,1.939608232164238544e+01,-8.091558462608956503e-01
5.165152119905818608e+02,1.936051401363632962e+01,-7.850004077906416189e-01
5.174623915212333713e+02,1.932507591634253785e+01,-7.564286054608714283e-01
5.184095710518849955e+02,1.928976731604199202e+01,-7.424308290681809197e-01
5.193567505825365060e+02,1.925458750422228960e+01,-7.232433748485288527e-01
5.203039301131880165e+02,1.921953577753021847e+01,nan
