# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
6.709054754867856900e+02,1.490522937339920695e+01,4.906554307116105240e-02
6.718526550174372005e+02,1.488421594425411776e+01,5.552996254681646926e-02
6.727998345480888247e+02,1.486326168126493918e+01,3.902434456928838974e-02
6.737470140787404489e+02,1.484236633489748591e+01,4.588951310861423549e-02
6.746941936093919594e+02,1.482152965701881975e+01,4.174719101123595261e-02
6.756413731400434699e+02,1.480075140088742280e+01,4.142322097378277335e-02
6.765885526706949804e+02,1.478003132114347018e+01,4.631835205992508586e-02
6.775357322013466046e+02,1.475936917379916302e+01,3.970599250936329705e-02
6.784829117319982288e+02,1.473876471622916107e+01,4.276591760299625067e-02
6.794300912626497393e+02,1.471821770716108091e+01,5.623595505617978024e-02
6.803772707933012498e+02,1.469772790666606710e+01,3.650000000000000466e-02
6.813244503239528740e+02,1.467729507614947337e+01,5.347191011235954972e-02
6.822716298546043845e+02,1.465691897834159008e+01,5.635393258426966978e-02
6.832188093852560087e+02,1.463659937728845861e+01,5.626217228464419629e-02
6.841659889159075192e+02,1.461633603834277118e+01,4.960674157303370663e-02
6.851131684465590297e+02,1.459612872815483087e+01,6.013857677902621768e-02
6.860603479772106539e+02,1.457597721466359530e+01,5.176404494382022548e-02
6.870075275078621644e+02,1.455588126708780372e+01,5.794569288389513073e-02
6.879547070385137886e+02,1.453584065591714847e+01,4.667977528089888029e-02
6.889018865691652991e+02,1.451585515290355666e+01,6.135767790262172672e-02
6.898490660998168096e+02,1.449592453105251089e+01,4.514794007490637029e-02
6.907962456304684338e+02,1.447604856461445877e+01,5.203745318352060584e-02
6.917434251611200580e+02,1.445622702907629709e+01,6.204868913857676527e-02
6.926906046917715685e+02,1.443645970115290922e+01,3.957303370786516977e-02
6.936377842224230790e+02,1.441674635877878075e+01,4.221161048689138495e-02
6.945849637530745895e+02,1.439708678109969320e+01,4.535205992509363376e-02
6.955321432837262137e+02,1.437748074846446222e+01,3.425655430711610494e-02
6.964793228143778379e+02,1.435792804241677345e+01,4.156554307116105268e-02
6.974265023450293484e+02,1.433842844568705743e+01,2.607865168539325734e-02
6.983736818756808589e+02,1.431898174218444275e+01,3.280337078651685695e-02
6.993208614063323694e+02,1.429958771698877484e+01,3.331273408239700945e-02
7.002680409369839936e+02,1.428024615634270233e+01,3.871535580524344822e-02
7.012152204676356178e+02,1.426095684764382199e+01,2.442322097378277213e-02
7.021623999982871283e+02,1.424171957943688582e+01,3.218726591760300015e-02
7.031095795289386388e+02,1.422253414140607575e+01,3.378089887640449429e-02
7.040567590595901493e+02,1.420340032436733857e+01,2.933707865168539222e-02
7.050039385902417735e+02,1.418431792026078497e+01,2.549812734082397211e-02
7.059511181208933976e+02,1.416528672214314710e+01,3.479213483146067348e-02
7.068982976515449081e+02,1.414630652418030365e+01,4.044756554307115531e-02
7.078454771821964187e+02,1.412737712163984405e+01,2.970411985018726886e-02
7.087926567128480428e+02,1.410849831088371786e+01,2.955617977528089343e-02
7.097398362434995533e+02,1.408966988936093934e+01,2.114794007490636632e-02
7.106870157741511775e+02,1.407089165560032384e+01,2.438389513108613765e-02
7.116341953048026880e+02,1.405216340920332385e+01,3.116104868913856935e-02
7.125813748354541985e+02,1.403348495083687908e+01,3.408426966292135013e-02
7.135285543661058227e+02,1.401485608222635904e+01,4.760861423220972416e-02
7.144757338967574469e+02,1.399627660614854641e+01,3.896816479400749822e-02
7.154229134274089574e+02,1.397774632642467019e+01,4.593445692883894871e-02
7.163700929580604679e+02,1.395926504791350276e+01,4.303370786516853841e-02
7.173172724887119784e+02,1.394083257650451202e+01,5.149063670411984511e-02
7.182644520193636026e+02,1.392244871911106507e+01,5.904868913857676954e-02
7.192116315500152268e+02,1.390411328366368693e+01,6.172284644194756670e-02
